PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,GameID,PitchUID
284,2/16/2026,3:14:37,3,3,"Unger, J'Shawn",830148,Right,NU,"Peery, Cannon",821900,Right,GCU,Undefined,8,Bottom,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.21799493,0.772881303,-2.431488624,2394.950924,85.79620472,8:45,5.489387857,1.632434989,6.259782429,-34.80663134,5.707527782,-9.800169786,3.301464017,-1.427349425,75.38378577,-5.806084461,-4.287325644,0.458115437,,,,,,,,,,,,4.68877118,2.908754375,-1.447939091,50.003728,5.530242494,5.348941566,-119.6565404,0.663700795,6.783632513,23.52890009,-27.96525601,GCU,NU,Sloan Park,MLB,College Baseball,82.12109542,6.834209168,-0.7235,3.049994141,1.608931959,,,,,,837216,de9756c9-dc1e-3dab-8959-3db56b587a29
285,2/16/2026,3:14:54,3,4,"Unger, J'Shawn",830148,Right,NU,"Peery, Cannon",821900,Right,GCU,Undefined,8,Bottom,1,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.20070745,-0.594268828,-1.728171041,2309.559188,206.0718015,12:45,5.467759876,1.627829439,6.393197409,-15.95514491,16.07653865,4.479893257,3.591627576,0.411363842,84.5017437,-3.613125851,-0.879515072,0.407344066,,,,,,,,,,,,-2.919219023,8.973697897,-1.506142568,50.00357637,5.41765455,3.91380856,-134.2938639,-1.885109705,-5.350072341,28.19222199,-15.73062115,GCU,NU,Sloan Park,MLB,College Baseball,92.57861083,7.698963752,-0.7235,3.410640231,-0.36972212,,,,,,837216,ac54b50c-6893-34aa-bc31-d02a974f3f48
286,2/16/2026,3:15:16,3,5,"Unger, J'Shawn",830148,Right,NU,"Peery, Cannon",821900,Right,GCU,Undefined,8,Bottom,1,3,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,92.25403279,-1.280158907,-2.492842028,2453.20334,211.3033397,1:00,5.453186939,1.759965525,6.324162286,-15.58429229,16.37843643,5.152308142,2.975501404,-0.107588376,84.79167538,-4.219796282,-1.518671972,0.406905384,89.82656337,41.04199228,17.31003489,3570.373794,101.7938487,84.99335811,42.03652518,299.6336138,215.0425485,35.15708791,5.861491211,-3.471305005,9.313597523,-1.580852605,50.00572757,5.352549075,5.687732805,-134.3018402,-3.485109065,-6.381401736,27.43557116,-15.05986407,GCU,NU,Sloan Park,MLB,College Baseball,92.5656688,7.462357411,1.315064806,2.979517722,0.084900692,104,3.409711361,1.315064806,2.979517722,0.084900692,837216,c21bdc0f-b73b-3ac4-ba7f-4e107be86c37
287,2/16/2026,3:15:52,4,1,"Unger, J'Shawn",830148,Right,NU,"Johns, Tanner",834625,Left,GCU,Undefined,8,Bottom,2,0,0,ChangeUp,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.87661166,-1.759021956,-1.776782497,1797.895766,207.2904376,1:00,5.353539741,1.822283307,6.371790361,-25.23959068,10.62647839,9.703938644,1.63140541,0.995754113,80.50397464,-6.49707963,0.055183774,0.431035859,,,,,,,,,,,,-5.747433641,6.251643266,-1.698908275,50.00236366,5.214782544,3.641943414,-126.5431946,-4.625189764,-9.423443679,23.16188119,-21.92149184,GCU,NU,Sloan Park,MLB,College Baseball,87.45713555,6.372637025,-0.7235,1.374099073,-0.999591381,,,,,,837216,ba67ad0f-18f4-3f8c-b09c-b84332cd4289
288,2/16/2026,3:16:08,4,2,"Unger, J'Shawn",830148,Right,NU,"Johns, Tanner",834625,Left,GCU,Undefined,8,Bottom,2,0,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,85.46942483,-3.660924488,-4.591213577,1677.278628,216.9514538,1:15,5.280418586,1.876115737,6.457926089,-28.94222274,8.401193493,11.088094,-0.49854704,-1.425953933,79.48819688,-9.031739976,-2.506523164,0.439823605,,,,,,,,,,,,-7.1841383,5.565277209,-1.557281983,50.00619696,5.007688645,9.637336241,-123.9666303,-8.782579884,-11.31906338,21.98798173,-23.41206014,GCU,NU,Sloan Park,MLB,College Baseball,85.8452263,5.981227958,-0.7235,-0.872566784,1.525244288,,,2.586151699,0.555184997,1.393932977,837216,0b0076d1-30bd-316d-af21-758163e7bb9e
289,2/16/2026,3:16:34,4,3,"Unger, J'Shawn",830148,Right,NU,"Johns, Tanner",834625,Left,GCU,Undefined,8,Bottom,2,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.76239269,-2.362749635,-3.654931386,1956.734074,180.3067704,12:00,5.385005052,1.679669046,6.239932572,-18.20697561,13.60565691,6.207900432,1.687376565,-1.178497223,85.10497065,-5.785642141,-2.481261277,0.40594885,,,,,,,,,,,,-4.391447978,8.127986249,-1.410680634,50.00322229,5.20044493,8.417804216,-134.7861685,-6.134098198,-8.102632371,28.55282232,-17.17928216,GCU,NU,Sloan Park,MLB,College Baseball,92.64110568,7.657422046,-0.7235,1.379777729,1.3054594,,,,,,837216,e9f6e4ed-b4a3-39b9-9b89-fe2b19acdafe
290,2/16/2026,3:16:53,4,4,"Unger, J'Shawn",830148,Right,NU,"Johns, Tanner",834625,Left,GCU,Undefined,8,Bottom,2,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.20265635,-1.673669893,-2.496235011,2617.883629,256.2765672,2:30,5.426226972,1.76588766,6.479413161,-16.58383056,15.54127427,9.942019109,2.507201826,0.301119191,84.44890566,-4.806319648,-0.61201398,0.407937649,,,,,,,,,,,,-6.131802483,8.987022211,-1.595377256,50.00180663,5.300876461,5.54328057,-134.1688595,-4.433630821,-11.20009544,28.50622914,-15.75765654,GCU,NU,Sloan Park,MLB,College Baseball,92.59102979,7.753750693,-0.7235,2.274408158,-0.274759458,,,,,,837216,3e28159c-d3b8-3f89-b07a-903e31b39e4e
291,2/16/2026,3:17:22,4,5,"Unger, J'Shawn",830148,Right,NU,"Johns, Tanner",834625,Left,GCU,Undefined,8,Bottom,2,2,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Strikeout,1,0,,88.12521102,-2.036680551,-3.373699833,1355.588281,263.4676109,2:45,5.485982412,1.743571893,6.51402013,-23.79549532,11.04226823,10.95948956,1.633606676,-0.442095605,81.85601552,-6.489343676,-1.311419273,0.424811872,,,,,,,,,,,,-6.787047591,6.536551837,-1.51389355,50.00122136,5.332707348,7.232554482,-128.2110505,-5.272891964,-11.46689501,22.80951153,-21.1270039,GCU,NU,Sloan Park,MLB,College Baseball,88.97179348,6.269195504,-0.7235,1.285140648,0.507222947,,,2.421133861,5.269993206,-2.816062537,837216,686f1c0a-9ce6-356b-a406-22ab9a1c09cc
292,2/16/2026,3:20:42,1,1,"Smith, Jace",808904,Right,GCU,"Moyer, Mac",821501,Left,NU,Undefined,9,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.36059377,-2.800090209,0.141423445,2379.907978,209.7841439,1:00,5.633500581,1.148755704,5.95532852,-15.48395423,16.15572669,6.12088325,1.744716749,1.789939392,85.75948577,-5.700973597,1.295059545,0.404843862,,,,,,,,,,,,-3.312438521,9.49391872,-1.162847965,50.00431787,5.404133265,-0.522725052,-134.5300665,-7.06218468,-6.162266526,25.12958563,-14.51696045,GCU,NU,Sloan Park,MLB,College Baseball,92.41132014,6.601108,-0.7235,1.42580742,-1.863048843,,,,,,837216,67ad32c2-984b-3eec-a814-e55d56372796
293,2/16/2026,3:20:56,1,2,"Smith, Jace",808904,Right,GCU,"Moyer, Mac",821501,Left,NU,Undefined,9,Top,0,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.91382989,-1.153457698,-2.080295225,2716.978832,248.8351713,2:15,5.62524289,0.962708594,6.04321545,-17.07050645,14.87781013,4.267744748,3.134800295,-0.608316484,85.14087388,-4.362278886,-1.27626242,0.406813635,69.61711994,31.61377003,-156.3221726,1797.747746,,,,214.4724846,12.1982368,-156.4162582,3.512754883,-2.827896174,8.414094085,-0.802968811,50.00354795,5.527446481,4.732170262,-133.9181629,-3.226959362,-5.209358085,25.09785141,-16.67710514,GCU,NU,Sloan Park,MLB,College Baseball,92.11182074,6.772956007,0.420547428,2.919057977,0.667604593,40,0.150866985,0.420547428,2.919057977,0.667604593,837216,4ca61d7b-48d2-3f95-91cf-fdc42f55e346
294,2/16/2026,3:21:26,1,3,"Smith, Jace",808904,Right,GCU,"Moyer, Mac",821501,Left,NU,Undefined,9,Top,0,1,1,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.21091454,-2.06668483,-2.99562737,2373.451444,188.6486985,12:15,5.394993487,1.534401574,6.112530563,-32.86240093,4.04160444,-0.421645816,0.744957029,-1.272818678,79.31516075,-8.238427742,-3.075474226,0.4372283,,,,,,,,,,,,-0.613373104,2.817042111,-1.304744808,50.00272558,5.221162308,6.571467843,-125.3436255,-5.470244444,-0.97606661,25.67338124,-27.6953964,GCU,NU,Sloan Park,MLB,College Baseball,85.81601146,6.895753792,-0.7235,0.358193469,1.413221595,,,,,,837216,49c2342b-b5c2-3327-84b1-748c0319fa23
295,2/16/2026,3:21:43,1,4,"Smith, Jace",808904,Right,GCU,"Moyer, Mac",821501,Left,NU,Undefined,9,Top,0,2,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,93.23600259,-2.164570762,-1.425761505,2334.028847,198.5044503,12:30,5.561765212,1.01112942,5.965019167,-17.40235508,14.21202483,3.024858787,2.103883506,-0.058927554,84.89056878,-5.461338141,-0.850085537,0.404681961,96.29740935,-23.50743545,-8.740874801,3725.53641,,,,4.400947797,4.113645474,-7.894836869,0.451790039,-2.082480514,8.449597955,-0.899693015,50.00129101,5.382275955,3.282914252,-135.6548568,-5.666382283,-3.857898713,31.33050075,-16.51879572,GCU,NU,Sloan Park,MLB,College Baseball,92.47094712,8.345433809,-0.065326204,1.961647499,0.07579026,2,0.032542944,-0.065326204,1.961647499,0.07579026,837216,528b8ecf-f7a9-3eed-b5a6-1d8ffbb4edb4
296,2/16/2026,3:22:18,2,1,"Smith, Jace",808904,Right,GCU,"Freeman, Preston",837717,Left,NU,Undefined,9,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.5025643,-0.340007298,-0.969579847,2368.307311,144.5980566,10:45,5.546989654,1.100191229,6.028109208,-18.14750127,12.67274203,5.363686442,3.71990379,0.649232701,85.61519996,-3.795946364,0.053425589,0.399566935,,,,,,,,,,,,-3.244810314,7.073295603,-1.027081966,50.00512201,5.512066859,2.160869264,-137.5856557,-1.383727184,-6.162110944,33.25607355,-18.74670649,GCU,NU,Sloan Park,MLB,College Baseball,93.76346113,8.887364334,-0.7235,3.54612889,-0.652906267,,,,,,837216,f55de170-027b-3b77-a800-5355ccde070c
297,2/16/2026,3:22:34,2,2,"Smith, Jace",808904,Right,GCU,"Freeman, Preston",837717,Left,NU,Undefined,9,Top,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.32404274,-2.934557735,-1.982893027,2473.520857,139.8426057,10:45,5.572940616,0.917000481,6.131639082,-15.6248679,16.38320001,6.331137245,1.556452174,-0.388695642,84.85004284,-5.874220396,-0.784126285,0.407193879,,,,,,,,,,,,-3.995871447,9.770935701,-0.768908974,50.00489602,5.341779825,4.454182728,-134.293104,-7.369682467,-7.33067938,27.91881868,-14.25415123,GCU,NU,Sloan Park,MLB,College Baseball,92.17650928,7.4739999,-0.7235,1.262275632,0.425425706,,,,,,837216,2a278966-f24c-33ab-a4af-f9175f0e7e8e
298,2/16/2026,3:22:49,2,3,"Smith, Jace",808904,Right,GCU,"Freeman, Preston",837717,Left,NU,Undefined,9,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.59471842,-0.686297374,0.790975329,2655.561998,52.90671978,7:45,5.445266484,1.437316437,5.977186778,-47.68154995,-6.584609879,-6.099126909,0.835848952,1.662273205,75.2947762,-9.658321748,-0.368496358,0.461398581,,,,,,,,,,,,3.574227401,-3.419423519,-1.496884551,50.00235986,5.368900072,-1.475178965,-118.8414936,-2.717875485,5.097731947,23.3799048,-37.04832187,GCU,NU,Sloan Park,MLB,College Baseball,81.12311924,6.29994222,-0.7235,0.290783827,-1.640162282,,,,,,837216,0ee506ca-8730-331b-8adb-c82dab2c0bc0
299,2/16/2026,3:23:05,2,4,"Smith, Jace",808904,Right,GCU,"Freeman, Preston",837717,Left,NU,Undefined,9,Top,1,2,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,93.70926569,-1.946581196,-1.778086371,2423.809953,209.2807396,1:00,5.432827793,1.093671912,6.007211914,-17.06801779,13.94340561,2.228190265,2.206635693,-0.368314561,86.12539138,-5.164087246,-1.356250998,0.40080429,100.9623311,9.05626644,-13.39840578,141.3026165,106.0129164,9.893980132,-31.14504962,187.7488301,148.1745187,-19.48786085,1.998510742,-1.692427341,8.161506602,-0.955290219,50.0013998,5.272093983,4.165279972,-136.4258566,-5.173610546,-3.204688402,28.75595241,-16.71904136,GCU,NU,Sloan Park,MLB,College Baseball,93.43644207,7.583874312,1.266122928,2.14084187,0.516004014,10,1.197736025,1.266122928,2.14084187,0.516004014,837216,fc7521c5-67ff-360a-b68c-ac0827aa8759
300,2/16/2026,3:23:47,3,1,"Smith, Jace",808904,Right,GCU,"Kelley, Carter",831357,Right,NU,Undefined,9,Top,2,0,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.70743326,-0.60469387,-1.869404082,2336.243323,194.0926073,12:30,5.415325881,1.310421664,6.147160659,-32.61466423,3.628149194,-5.426939217,2.138766655,-0.869617566,79.91000621,-6.74795608,-2.896524708,0.433293788,,,,,,,,,,,,2.470325518,2.155050236,-1.165924265,50.00389582,5.354060862,4.278786002,-126.2784284,-2.27815371,3.999966137,25.05314352,-28.68549005,GCU,NU,Sloan Park,MLB,College Baseball,86.64838685,6.797427053,-0.7235,1.760756071,1.028114557,,,,,,837216,c345d5bf-207d-39fc-b637-c2331ca44cf5
301,2/16/2026,3:24:03,3,2,"Smith, Jace",808904,Right,GCU,"Kelley, Carter",831357,Right,NU,Undefined,9,Top,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.37593503,-0.487297609,-1.757384899,2410.227606,105.1527879,9:30,5.291213261,1.42366236,6.067164032,-37.77055099,0.165033376,-5.288658482,1.692842266,-0.643702012,78.60428285,-7.561743406,-2.753875226,0.443297111,,,,,,,,,,,,2.46742254,0.208626302,-1.28520644,50.00180089,5.235628827,3.923193797,-122.9674668,-2.119889782,3.825533319,21.51367081,-31.84891949,GCU,NU,Sloan Park,MLB,College Baseball,84.56784071,5.77165218,-0.7235,1.276377391,0.791686933,,,,,,837216,0e7f112c-928f-3665-ae4e-8e429e1b060e
302,2/16/2026,3:24:26,3,3,"Smith, Jace",808904,Right,GCU,"Kelley, Carter",831357,Right,NU,Undefined,9,Top,2,0,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Strikeout,1,0,,93.45031224,-2.354522099,-2.304220388,2378.429802,198.1314892,12:30,5.490319855,0.783721045,6.018400168,-15.21360065,16.00345438,5.290535281,2.040662666,-0.910650174,85.84749022,-5.219943662,-1.303035126,0.402130928,,,,,,,,,,,,-3.509969344,9.404686234,-0.605905758,50.00073779,5.29879237,5.305854756,-135.968717,-6.06972594,-6.601245459,28.54528948,-14.48372411,GCU,NU,Sloan Park,MLB,College Baseball,93.14547832,7.602822018,-0.7235,1.833657524,0.960547131,,,,,,837216,2e4b7061-4965-3ee2-a196-4c70c1b8ff9a
303,2/16/2026,3:27:28,1,1,"Ziola, Jace",828124,Right,NU,"Ohland, Carson",814703,Left,GCU,Undefined,9,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.63372614,-3.283304168,-2.429126771,1980.634019,259.4720666,2:45,5.281685081,1.149886028,6.698062894,-15.94681483,15.63591403,12.09366688,0.947593237,-0.064656621,84.84954321,-6.301747408,-0.122291891,0.404479334,,,,,,,,,,,,-7.401820024,9.635648588,-0.994434485,50.00547963,5.056326883,5.39555399,-135.985593,-8.29920428,-13.7137703,32.84978785,-14.32575813,GCU,NU,Sloan Park,MLB,College Baseball,93.75226278,8.784182925,-0.7235,0.594322211,0.06692845,,,,,,837216,6502c4b4-09b0-32ec-b93b-a7400a29edac
304,2/16/2026,3:27:41,1,2,"Ziola, Jace",828124,Right,NU,"Ohland, Carson",814703,Left,GCU,Undefined,9,Bottom,0,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,93.88786322,-1.571903231,-1.581340014,2511.303707,288.5229705,3:30,5.279915175,1.246403779,6.491414628,-13.95526704,17.25368265,11.71346528,2.67376717,0.770635753,85.21482159,-4.22290953,0.65035784,0.402078719,82.83737405,42.98358688,-26.06105926,3472.262905,,,,263.0964623,67.23270479,-38.98246345,5.350795898,-6.912036689,9.955198416,-1.141245938,50.00079797,5.163362735,3.407603272,-136.6254699,-4.184305619,-12.96605506,32.24129414,-13.49461272,GCU,NU,Sloan Park,MLB,College Baseball,93.96064941,8.673041628,0.450537339,2.580866259,-0.783645714,92,0.887117982,0.450537339,2.580866259,-0.783645714,837216,8ddf1549-6e86-3705-93a8-df9bb5d75391
305,2/16/2026,3:28:27,1,3,"Ziola, Jace",828124,Right,NU,"Ohland, Carson",814703,Left,GCU,Undefined,9,Bottom,0,1,1,Cutter,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,84.88927267,-0.178986957,-1.160707782,2548.745434,127.5276877,10:15,5.257770998,1.434807224,6.616679676,-24.26346841,13.69563151,-3.926583887,3.071953107,0.044558308,77.56223602,-4.776937213,-1.906453593,0.443434485,61.55124725,16.18816117,-123.7834849,7250.39363,,,,124.3025802,38.68125057,-122.6825924,2.021668945,1.82472112,7.56747421,-1.354358677,50.0034376,5.234287638,2.615933775,-123.6377868,-1.0717102,2.817281107,25.20787189,-20.48653234,GCU,NU,Sloan Park,MLB,College Baseball,85.39217572,7.327036643,-0.635372888,2.720489904,-0.126652005,11,0.444280028,-0.635372888,2.720489904,-0.126652005,837216,591b0342-cd22-3112-95fe-b4f41142f4fd
306,2/16/2026,3:28:47,1,4,"Ziola, Jace",828124,Right,NU,"Ohland, Carson",814703,Left,GCU,Undefined,9,Bottom,0,1,2,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,84.28023236,-1.993213382,-2.596399642,1668.798441,196.0993669,12:30,5.127949432,1.210317284,6.800738113,-30.95140845,7.643329321,14.80360462,0.72925285,0.072975749,77.3552134,-7.823849081,0.21467471,0.447131801,,,,,,,,,,,,-8.859479356,4.768546645,-1.049510777,50.00118104,4.984721581,5.143901766,-122.5814577,-5.13705715,-13.45763765,24.6280211,-24.92543846,GCU,NU,Sloan Park,MLB,College Baseball,84.96991673,6.925018968,-0.7235,0.369552577,-0.086125094,,,,,,837216,79c40c99-6579-30af-8c72-b04d2663a8c4
307,2/16/2026,3:29:02,1,5,"Ziola, Jace",828124,Right,NU,"Ohland, Carson",814703,Left,GCU,Undefined,9,Bottom,0,2,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,94.29379914,-2.097126476,-2.470770419,2721.579206,311.6762449,4:30,5.359919866,1.423715727,6.533089166,-17.02826428,13.51182958,12.29478737,2.016612053,0.180721855,86.96332528,-5.299861501,-0.14810646,0.397746801,88.10539602,-11.33174253,41.43341448,2153.123325,,,,10.50519426,10.0463043,35.62254539,0.474293945,-7.354176626,7.939870175,-1.258521176,50.0036599,5.206608437,5.532971004,-137.2400941,-5.56813196,-14.15392018,27.84667895,-16.89616564,GCU,NU,Sloan Park,MLB,College Baseball,95.05564656,7.330473859,1.387219375,2.005587373,-0.194214223,2,0.072556973,1.387219375,2.005587373,-0.194214223,837216,4aa4c812-e872-34df-b91e-a49fe720a5a7
308,2/16/2026,3:29:37,2,1,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,95.01126046,-1.695688487,-2.963870028,2065.180958,162.4434363,11:30,5.342713379,1.418018766,6.678031358,-12.89277515,17.6265873,12.15488558,2.716922786,-0.282473931,86.18988073,-4.142212771,-0.651005099,0.397611777,,,,,,,,,,,,-7.562025118,10.20434941,-1.225959453,50.00323798,5.22352309,6.769333404,-138.1250193,-4.49909335,-14.51053151,32.76815715,-12.59394908,GCU,NU,Sloan Park,MLB,College Baseball,95.33749361,8.821379736,-0.7235,2.509339657,0.310909138,,,,,,837216,28e7532e-700f-3926-b1a8-85a9f62fe1f0
309,2/16/2026,3:29:52,2,2,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,95.0664547,-1.511013723,-3.64601076,2267.175536,225.3764145,1:30,5.374795574,1.453867673,6.503485052,-15.71249135,14.53113483,12.81898764,2.678407538,-0.828478895,87.06443576,-4.476325699,-1.221007303,0.395811531,,,,,,,,,,,,-8.007227159,8.38832605,-1.205305956,50.00081281,5.26178385,8.400401128,-138.2095859,-4.150280782,-15.53982938,29.87304665,-15.8901853,GCU,NU,Sloan Park,MLB,College Baseball,95.46698594,8.002018943,-0.7235,2.432692409,0.889549783,,,,,,837216,30575fde-4a31-3d50-9796-5c43f8c2342c
310,2/16/2026,3:30:07,2,3,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.04754915,-2.833844121,-0.587507291,2253.940426,225.9289692,1:30,5.432925754,1.358748729,6.454606998,-15.26765437,16.30429372,13.52805045,1.555423671,1.946399563,85.30241239,-5.711345199,1.979180116,0.404410294,,,,,,,,,,,,-7.581742558,9.725985397,-1.323666981,50.00327415,5.225643478,0.969022676,-135.4016606,-7.176100269,-14.08719446,29.37805471,-14.10331565,GCU,NU,Sloan Park,MLB,College Baseball,93.35445839,7.745136769,-0.7235,1.232200237,-2.061032132,,,,,,837216,ea72b5c8-3d5c-3e21-b626-2b46859b4bec
311,2/16/2026,3:30:24,2,4,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,2,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.40973116,-2.960861026,-1.373275012,1548.934978,271.6025909,3:00,5.373506275,1.281305724,6.733410118,-16.1762545,15.28861482,13.64713112,1.317903416,1.163561909,85.29335498,-6.01511327,1.221564531,0.403723916,,,,,,,,,,,,-7.88660768,9.253171266,-1.197468697,50.0043038,5.171325708,2.833351202,-135.847009,-7.529815587,-14.6911689,30.71116955,-14.94184355,GCU,NU,Sloan Park,MLB,College Baseball,93.9909627,8.116376179,-0.7235,0.968292491,-1.238323421,,,,,,837216,9f7bdb9a-262d-3a6f-9503-5e966ac10679
312,2/16/2026,3:30:40,2,5,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,3,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.07907824,-3.035540104,-2.230236018,1131.914595,196.3878004,12:30,5.317462662,1.412346529,6.445281533,-13.9260165,16.68384675,8.9648456,1.365516284,0.109397878,87.07665163,-5.645247196,-0.539798578,0.398200871,,,,,,,,,,,,-5.442856709,9.87259675,-1.258722278,50.00047416,5.095687016,5.047223291,-136.8833055,-7.704258437,-10.45882466,26.61287927,-13.19933369,GCU,NU,Sloan Park,MLB,College Baseball,94.79422927,7.002426607,-0.7235,1.08851986,-0.085781565,,,,,,837216,539d3eee-c271-37f9-b500-b61d67553cbf
313,2/16/2026,3:31:01,2,6,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,3,2,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,94.90691265,-1.657380566,-2.702523092,2327.007498,223.4556389,1:30,5.421452297,1.309965437,6.448262764,-13.34444101,17.15767897,12.69022182,2.786450383,-0.11702241,86.3201618,-4.187227659,-0.289967305,0.397499443,78.33555408,53.698523,-38.70573739,4287.938559,72.28492024,107.1704258,-82.9985768,227.5228012,227.5227979,-51.36632256,5.681592893,-7.753062277,9.91822326,-1.124978297,50.00689583,5.298047313,6.115768428,-138.0283629,-4.417789905,-14.89668839,32.0011666,-13.12722319,GCU,NU,Sloan Park,MLB,College Baseball,94.96849771,8.586750857,1.267976759,2.764358164,0.132593104,109,5.282592893,1.267976759,2.764358164,0.132593104,837216,7e5c3c83-56e4-3a00-a06d-d481cb05f92a
314,2/16/2026,3:31:26,2,7,"Ziola, Jace",828124,Right,NU,"Matranga, Austin",821898,Left,GCU,Undefined,9,Bottom,1,3,2,Fastball,Fastball,BallCalled,Walk,Undefined,Walk,0,0,,94.18376335,-0.705828983,-3.050436187,2218.522466,232.6441695,1:45,5.416938117,1.169440443,6.417009016,-15.3045964,15.03875055,9.090414991,3.49271654,-0.879680775,87.47247451,-3.578900683,-1.342645148,0.396463538,,,,,,,,,,,,-5.652297487,8.377230467,-0.956206894,50.00000088,5.359245065,7.020629884,-137.1777,-2.179680904,-10.97232733,25.02718475,-15.90753564,GCU,NU,Sloan Park,MLB,College Baseball,95.16204433,6.71128884,-0.7235,3.299820627,0.94725621,,,,,,837216,87d1dc50-0889-3343-95ac-47a99cf9c6ca
